"school_name","year","impact","impact_recovery_category"
"Weilenmann School Of Discovery (186157_100)",2021,-15.62,"Large Impact/Poor Recovery"
"Good Foundations Academy (186171_100)",2021,-3.83,"Minimal Impact/Large Recovery"
"Utah Connections Academy (186182_101)",2021,-11.32,"No Category"
"Endeavor Hall (186254_100)",2021,,"No Category"
"Highmark Charter School (186275_100)",2021,-8.63,"No Category"
"Promontory School Of Expeditionary Learning (186278_100)",2021,-8.57,"No Category"
"Valley Academy (186279_100)",2021,,"No Category"
"Esperanza School (186298_100)",2021,-10.48,"No Category"
"Leadership Learning Academy (186300_100)",2021,-19.2,"Large Impact/Poor Recovery"
"Leadership Learning Academy - Ogden (186300_110)",2021,,"No Category"
"Voyage Academy (186304_100)",2021,-16.34,"Large Impact/Large Recovery"
"Ascent Academies Of Utah Farmington (186351_300)",2021,,"No Category"
"Ascent Academies Of Utah West Jordan (186351_310)",2021,-10.21,"No Category"
"Ascent Academies Of Utah Lehi (186351_320)",2021,-12.55,"No Category"
"Ascent Academies Of Utah - West Valley (186351_330)",2021,-13.38,"No Category"
"Scholar Academy (186353_100)",2021,-36.23,"Large Impact/Poor Recovery"
"Mountain West Montessori Academy (186355_300)",2021,,"No Category"
"Utah Military Academy (186369_700)",2021,6.51,"Minimal Impact/Large Recovery"
"Utah Military Academy - Camp Williams (186369_710)",2021,-15.13,"No Category"
"Terra Academy (186372_300)",2021,,"No Category"
"Vanguard Academy (186380_700)",2021,-4.41,"No Category"
"Franklin Discovery Academy (186419_100)",2021,-9.04,"Large Impact/Poor Recovery"
"Wasatch Waldorf Charter School (186421_300)",2021,-2.25,"No Category"
"Wallace Stegner Academy (186423_300)",2021,-26.29,"Large Impact/Poor Recovery"
"St George Academy (186431_700)",2021,,"No Category"
"The Center For Creativity Innovation And Discovery (186457_300)",2021,-24.53,"No Category"
"Bonneville Academy (186474_300)",2021,-11.08,"No Category"
"Treeside Charter School (186476_110)",2021,-18.84,"No Category"
"Belknap School (197_104)",2021,-17.16,"Large Impact/Poor Recovery"
"Milford School (197_108)",2021,,"No Category"
"Beaver High (197_704)",2021,-19.02,"No Category"
"Milford High (197_708)",2021,,"No Category"
"Fielding School (205_132)",2021,-19.76,"No Category"
"Lake View School (205_150)",2021,-25.48,"Large Impact/Poor Recovery"
"Mckinley School (205_164)",2021,-27.32,"No Category"
"Harris Intermediate (205_304)",2021,-8.96,"No Category"
"Young Intermediate (205_308)",2021,-6.76,"No Category"
"Bear River Middle (205_404)",2021,11.26,"No Category"
"Box Elder Middle (205_408)",2021,-4.5,"No Category"
"Birch Creek School (243_106)",2021,-12.97,"No Category"
"Canyon School (243_109)",2021,-30.21,"No Category"
"Cedar Ridge School (243_111)",2021,-5.91,"No Category"
"Greenville School (243_118)",2021,-17.88,"No Category"
"Heritage School (243_120)",2021,-18.22,"No Category"
"Lewiston School (243_124)",2021,-24.26,"No Category"
"Lincoln School (243_128)",2021,-3.62,"No Category"
"Mountainside School (243_130)",2021,-15.62,"No Category"
"Millville School (243_132)",2021,-22.76,"No Category"
"Nibley School (243_140)",2021,-11.79,"No Category"
"North Park School (243_144)",2021,-12.21,"No Category"
"White Pine School (243_152)",2021,-22.25,"No Category"
"Providence School (243_156)",2021,-21.66,"No Category"
"River Heights School (243_160)",2021,-25.31,"Large Impact/Poor Recovery"
"Summit School (243_164)",2021,-14.84,"No Category"
"Sunrise School (243_166)",2021,-10.29,"No Category"
"Wellsville School (243_170)",2021,-16.95,"Large Impact/Poor Recovery"
"Spring Creek Middle School (243_330)",2021,-15.18,"No Category"
"North Cache Middle School (243_406)",2021,-8.93,"No Category"
"South Cache Middle School (243_410)",2021,-7.93,"No Category"
"Bruin Point School (279_110)",2021,,"No Category"
"Castle Heights School (279_112)",2021,-11.96,"No Category"
"Creekview School (279_114)",2021,-10.19,"No Category"
"Sally Mauro School (279_120)",2021,,"No Category"
"Wellington School (279_154)",2021,,"No Category"
"Helper Middle (279_408)",2021,-29.76,"No Category"
"Mont Harmon Middle (279_412)",2021,-9.35,"No Category"
"Manila High (300_704)",2021,,"No Category"
"Adams School (308_102)",2021,-12.76,"No Category"
"Adelaide School (308_104)",2021,-6.88,"No Category"
"Antelope School (308_106)",2021,-16.47,"Large Impact/Large Recovery"
"Boulton School (308_108)",2021,,"No Category"
"Bountiful School (308_112)",2021,-10.01,"No Category"
"H C Burton School (308_114)",2021,-9.11,"No Category"
"Centerville School (308_116)",2021,-17.99,"No Category"
"Clinton School (308_120)",2021,-18.75,"No Category"
"Parkside School (308_121)",2021,-16.08,"No Category"
"Cook School (308_122)",2021,-11.56,"No Category"
"Crestview School (308_124)",2021,,"No Category"
"Doxey School (308_128)",2021,,"No Category"
"East Layton School (308_129)",2021,-7.35,"No Category"
"King School (308_130)",2021,-8.8,"No Category"
"Columbia School (308_131)",2021,-6.64,"No Category"
"Farmington School (308_132)",2021,-1.69,"No Category"
"Fremont School (308_133)",2021,,"No Category"
"Holbrook School (308_134)",2021,6.86,"No Category"
"Hill Field School (308_135)",2021,,"No Category"
"Ellison Park School (308_136)",2021,-1.79,"No Category"
"Holt School (308_137)",2021,-7.58,"No Category"
"Taylor School (308_138)",2021,-35.29,"No Category"
"Knowlton School (308_139)",2021,-15.11,"No Category"
"Kaysville School (308_140)",2021,7.93,"Minimal Impact/Large Recovery"
"Morgan School (308_141)",2021,-21.15,"No Category"
"Muir School (308_142)",2021,5.04,"Minimal Impact/Large Recovery"
"Lincoln School (308_143)",2021,-21.31,"No Category"
"Layton School (308_144)",2021,-17.66,"No Category"
"Meadowbrook School (308_145)",2021,,"No Category"
"Oak Hills School (308_146)",2021,-6.06,"No Category"
"Orchard School (308_147)",2021,-6.34,"No Category"
"Eagle Bay School (308_148)",2021,-9.49,"No Category"
"Windridge School (308_149)",2021,-15.95,"Large Impact/Large Recovery"
"Reading School (308_150)",2021,-5.41,"No Category"
"Creekside School (308_151)",2021,-1.76,"Minimal Impact/Large Recovery"
"Woods Cross School (308_152)",2021,-10.7,"No Category"
"Bluff Ridge School (308_153)",2021,-19.52,"No Category"
"Lakeside School (308_155)",2021,-23.66,"Large Impact/Poor Recovery"
"South Clearfield School (308_156)",2021,8.24,"No Category"
"Heritage School (308_157)",2021,-3.27,"No Category"
"South Weber School (308_158)",2021,-13.21,"No Category"
"Stewart School (308_159)",2021,-19.75,"No Category"
"Sand Springs School (308_160)",2021,-6.03,"No Category"
"Endeavour School (308_161)",2021,-15.4,"No Category"
"Snow Horse School (308_162)",2021,-8.27,"No Category"
"Sunset School (308_164)",2021,,"No Category"
"Foxboro School (308_166)",2021,-12.16,"No Category"
"Odyssey School (308_167)",2021,-5.73,"No Category"
"Syracuse School (308_168)",2021,-9.67,"No Category"
"Canyon Creek School (308_169)",2021,-0.17,"Minimal Impact/Large Recovery"
"Kay'S Creek Elementary (308_170)",2021,-9.63,"No Category"
"Tolman School (308_172)",2021,0.99,"No Category"
"Wasatch School (308_180)",2021,-47.26,"Large Impact/Poor Recovery"
"West Bountiful School (308_184)",2021,-16.53,"No Category"
"West Clinton School (308_186)",2021,-6.65,"No Category"
"West Point School (308_188)",2021,-4.58,"No Category"
"Whitesides School (308_192)",2021,,"No Category"
"Vae View School (308_193)",2021,,"No Category"
"Bountiful Jr High (308_404)",2021,-8.77,"No Category"
"Centerville Jr High (308_406)",2021,-14.93,"Large Impact/Poor Recovery"
"Central Davis Jr High (308_408)",2021,-1.34,"No Category"
"Farmington Jr High (308_409)",2021,-11.14,"No Category"
"Kaysville Jr High (308_410)",2021,18.98,"Minimal Impact/Large Recovery"
"Millcreek Jr High (308_411)",2021,-7.4,"No Category"
"North Davis Jr High (308_412)",2021,-8.3,"Minimal Impact/Large Recovery"
"Mueller Park Jr High (308_413)",2021,-9.32,"No Category"
"North Layton Jr High (308_414)",2021,1.66,"No Category"
"South Davis Jr High (308_416)",2021,-15.87,"Large Impact/Poor Recovery"
"Sunset Jr High (308_418)",2021,2.38,"No Category"
"Syracuse Jr High (308_420)",2021,-4.97,"No Category"
"West Point Jr High (308_422)",2021,-18.14,"Large Impact/Poor Recovery"
"Legacy Jr High (308_424)",2021,-19.87,"No Category"
"Centennial Jr High (308_426)",2021,-19.29,"Large Impact/Poor Recovery"
"Thomas Edison - North (35538_100)",2021,-8.16,"No Category"
"Thomas Edison - South (35538_110)",2021,3.47,"Minimal Impact/Large Recovery"
"Timpanogos Academy (35539_110)",2021,,"No Category"
"Altamont School (422_104)",2021,,"No Category"
"Duchesne School (422_108)",2021,-17.01,"No Category"
"Myton School (422_112)",2021,,"No Category"
"Neola School (422_116)",2021,,"No Category"
"Kings Peak School (422_304)",2021,-12.22,"No Category"
"Roosevelt Jr High (422_404)",2021,-12.7,"No Category"
"Altamont High (422_704)",2021,,"No Category"
"Duchesne High (422_708)",2021,-16.25,"Large Impact/Poor Recovery"
"Castle Dale School (442_104)",2021,,"No Category"
"Cleveland School (442_108)",2021,,"No Category"
"Ferron School (442_120)",2021,,"No Category"
"Huntington School (442_128)",2021,,"No Category"
"Cottonwood School (442_132)",2021,,"No Category"
"Canyon View Jr High (442_404)",2021,-7.51,"No Category"
"San Rafael Middle School (442_408)",2021,-14.94,"Large Impact/Poor Recovery"
"Bryce Valley School (456_112)",2021,,"No Category"
"Panguitch School (456_124)",2021,,"No Category"
"Panguitch Middle (456_304)",2021,,"No Category"
"Bryce Valley High (456_704)",2021,,"No Category"
"Grand County Middle (468_404)",2021,-24.52,"Large Impact/Poor Recovery"
"Academy Park School (480_102)",2021,-19.28,"Large Impact/Poor Recovery"
"Arcadia School (480_103)",2021,-36.52,"No Category"
"Thomas W Bacchus School (480_104)",2021,-15.7,"No Category"
"Jim Bridger School (480_105)",2021,-16.22,"No Category"
"Bennion School (480_106)",2021,-18.23,"No Category"
"Beehive School (480_107)",2021,-22.39,"Large Impact/Poor Recovery"
"Copper Hills School (480_111)",2021,-16.93,"Large Impact/Poor Recovery"
"Cottonwood School (480_112)",2021,-16.76,"No Category"
"Crestview School (480_114)",2021,-23.94,"No Category"
"David Gourley School (480_116)",2021,-10.51,"No Category"
"Diamond Ridge School (480_118)",2021,-23.86,"No Category"
"Eastwood School (480_124)",2021,,"No Category"
"Elk Run Elementary (480_125)",2021,-12.22,"No Category"
"Robert Frost School (480_126)",2021,23.25,"No Category"
"Fox Hills School (480_127)",2021,-16.6,"No Category"
"Granger School (480_128)",2021,-25.73,"No Category"
"Hillside School (480_130)",2021,-22.99,"No Category"
"Gearld Wright School (480_131)",2021,-16.21,"No Category"
"Hillsdale School (480_134)",2021,-7.74,"No Category"
"Hunter School (480_135)",2021,-30.9,"Large Impact/Poor Recovery"
"Howard R Driggs School (480_137)",2021,-8.42,"No Category"
"John C Fremont School (480_138)",2021,,"No Category"
"James E Moss School (480_139)",2021,-24.66,"No Category"
"Lake Ridge School (480_140)",2021,-30.06,"No Category"
"Jackling School (480_141)",2021,-20.33,"No Category"
"Lincoln School (480_148)",2021,-13.71,"No Category"
"Magna School (480_156)",2021,-28.03,"Large Impact/Poor Recovery"
"Mill Creek School (480_160)",2021,-16.62,"No Category"
"Monroe School (480_164)",2021,-33.75,"Large Impact/Poor Recovery"
"Morningside School (480_168)",2021,-11.02,"No Category"
"Oakridge School (480_170)",2021,-16.08,"No Category"
"Oakwood School (480_172)",2021,-1.05,"Minimal Impact/Large Recovery"
"Douglas T Orchard School (480_177)",2021,-31.86,"Large Impact/Poor Recovery"
"Pioneer School (480_178)",2021,-19.28,"No Category"
"Philo T Farnsworth School (480_179)",2021,-28.2,"Large Impact/Poor Recovery"
"Plymouth School (480_180)",2021,-26.73,"Large Impact/Poor Recovery"
"Pleasant Green School (480_182)",2021,-19.06,"No Category"
"Redwood School (480_184)",2021,-28.96,"Large Impact/Poor Recovery"
"Rolling Meadows School (480_186)",2021,-18.54,"Large Impact/Poor Recovery"
"Roosevelt School (480_188)",2021,-7.46,"No Category"
"Rosecrest School (480_190)",2021,-9.43,"No Category"
"Silver Hills School (480_191)",2021,-27.42,"No Category"
"Spring Lane School (480_192)",2021,-35.66,"No Category"
"Harry S Truman School (480_193)",2021,,"No Category"
"Calvin S Smith School (480_194)",2021,-26.49,"Large Impact/Poor Recovery"
"Upland Terrace School (480_195)",2021,-26.38,"No Category"
"South Kearns School (480_196)",2021,-71.07,"No Category"
"Stansbury School (480_197)",2021,-32.49,"Large Impact/Poor Recovery"
"Taylorsville School (480_198)",2021,,"No Category"
"Twin Peaks School (480_199)",2021,-15.52,"No Category"
"Vista School (480_201)",2021,-21.56,"No Category"
"Western Hills School (480_202)",2021,,"No Category"
"Valley Crest School (480_203)",2021,-24.5,"Large Impact/Poor Recovery"
"West Kearns School (480_204)",2021,-23.64,"No Category"
"West Valley School (480_206)",2021,-4.92,"No Category"
"Whittier School (480_208)",2021,-14.35,"No Category"
"William Penn School (480_212)",2021,4.33,"Minimal Impact/Large Recovery"
"Woodrow Wilson School (480_216)",2021,-23.64,"No Category"
"Woodstock School (480_220)",2021,-10.25,"No Category"
"Neil Armstrong Academy (480_231)",2021,-18.42,"Large Impact/Large Recovery"
"Bennion Jr High (480_400)",2021,-19.66,"Large Impact/Poor Recovery"
"Bonneville Jr High (480_402)",2021,-7.88,"No Category"
"Churchill Jr High (480_410)",2021,-18.27,"No Category"
"Eisenhower Jr High (480_411)",2021,-5.96,"No Category"
"Evergreen Jr High (480_412)",2021,-15.79,"No Category"
"Granite Park Jr High (480_416)",2021,-17.75,"Large Impact/Poor Recovery"
"Hunter Jr High (480_418)",2021,-9.26,"No Category"
"Thomas Jefferson Jr High (480_419)",2021,-9.69,"No Category"
"Kearns Jr High (480_420)",2021,-8.16,"No Category"
"John F Kennedy Jr High (480_422)",2021,-6.41,"No Category"
"Scott M Matheson Jr High (480_423)",2021,-1.29,"No Category"
"Olympus Jr High (480_424)",2021,4.54,"Minimal Impact/Large Recovery"
"Valley Jr High (480_428)",2021,-8.68,"No Category"
"Wasatch Jr High (480_432)",2021,-19.15,"No Category"
"West Lake Jr High (480_434)",2021,-5.81,"No Category"
"Pinnacle Canyon Academy (5492_100)",2021,,"No Category"
"Soldier Hollow Charter School (5495_100)",2021,,"No Category"
"Cedar East School (635_104)",2021,-23.08,"Large Impact/Poor Recovery"
"Cedar North School (635_108)",2021,-17.57,"Large Impact/Poor Recovery"
"Cedar South School (635_112)",2021,-24.24,"No Category"
"Escalante Valley School (635_116)",2021,,"No Category"
"Enoch School (635_120)",2021,-32.77,"Large Impact/Poor Recovery"
"Fiddlers Canyon School (635_124)",2021,-9.3,"No Category"
"Parowan School (635_128)",2021,0.5,"No Category"
"Three Peaks School (635_136)",2021,-27.09,"Large Impact/Poor Recovery"
"Cedar Middle (635_304)",2021,-13.8,"No Category"
"Canyon View Middle (635_308)",2021,-18.67,"No Category"
"Parowan High (635_708)",2021,-15.25,"No Category"
"Bluffdale School (653_109)",2021,-2.49,"No Category"
"Columbia School (653_111)",2021,-20.53,"Large Impact/Poor Recovery"
"Oakcrest School (653_114)",2021,-6.51,"No Category"
"Daybreak School (653_115)",2021,-9.06,"No Category"
"Silver Crest School (653_117)",2021,-10.46,"No Category"
"Eastlake School (653_118)",2021,-9.96,"No Category"
"Midas Creek School (653_119)",2021,-16.48,"No Category"
"Fox Hollow School (653_121)",2021,-2.7,"No Category"
"Elk Meadows School (653_126)",2021,-6.79,"No Category"
"Blackridge School (653_127)",2021,-6.67,"No Category"
"Hayden Peak School (653_131)",2021,-16.31,"No Category"
"Heartland School (653_132)",2021,-6.15,"No Category"
"Jordan Ridge School (653_133)",2021,-10.87,"No Category"
"Jordan Hills School (653_134)",2021,-15.88,"No Category"
"Herriman School (653_136)",2021,-0.08,"No Category"
"Majestic School (653_138)",2021,,"No Category"
"Mountain Shadows School (653_145)",2021,-15.1,"No Category"
"Monte Vista School (653_146)",2021,-4.67,"No Category"
"Oquirrh School (653_147)",2021,-10.63,"No Category"
"Riverton School (653_152)",2021,-14.51,"No Category"
"Riverside School (653_153)",2021,-7.93,"No Category"
"Rosamond School (653_157)",2021,-1.9,"No Category"
"South Jordan School (653_160)",2021,-8.93,"No Category"
"Southland School (653_161)",2021,-15.12,"No Category"
"Terra Linda School (653_162)",2021,-10.51,"No Category"
"Rose Creek School (653_163)",2021,-14.8,"No Category"
"Welby School (653_167)",2021,-5.48,"No Category"
"West Jordan School (653_168)",2021,-6.6,"No Category"
"Westvale School (653_169)",2021,-9.68,"No Category"
"Westland School (653_170)",2021,-9.36,"No Category"
"Bastian School (653_173)",2021,-15.78,"No Category"
"Copper Canyon School (653_175)",2021,-13.99,"No Category"
"Foothills School (653_176)",2021,-13.03,"No Category"
"Butterfield Canyon School (653_177)",2021,-10.1,"No Category"
"Joel P Jensen Middle (653_406)",2021,-6.26,"No Category"
"Oquirrh Hills Middle (653_409)",2021,-21.6,"No Category"
"South Jordan Middle (653_411)",2021,-13.45,"No Category"
"West Jordan Middle (653_412)",2021,-6.48,"No Category"
"Elk Ridge Middle (653_413)",2021,-1.76,"Minimal Impact/Large Recovery"
"West Hills Middle (653_414)",2021,-7.34,"No Category"
"South Hills Middle (653_415)",2021,-15.8,"No Category"
"Sunset Ridge Middle (653_416)",2021,-12.58,"No Category"
"Fort Herriman Middle (653_417)",2021,-7.68,"No Category"
"Copper Mountain Middle (653_419)",2021,-21.02,"Large Impact/Poor Recovery"
"Mona School (765_110)",2021,,"No Category"
"Red Cliff School (765_112)",2021,-23.32,"No Category"
"Nebo View School (765_114)",2021,,"No Category"
"Juab Jr High (765_304)",2021,-21.44,"Large Impact/Poor Recovery"
"Kanab School (772_116)",2021,-6.46,"No Category"
"Valley School (772_120)",2021,,"No Category"
"Kanab Middle (772_310)",2021,-5.57,"No Category"
"Valley High (772_708)",2021,,"No Category"
"Delta North School (783_105)",2021,-19.57,"Large Impact/Poor Recovery"
"Fillmore School (783_112)",2021,-11.02,"No Category"
"Delta Middle (783_311)",2021,-26.02,"Large Impact/Poor Recovery"
"Fillmore Middle (783_320)",2021,-13.27,"No Category"
"Morgan School (795_104)",2021,-10.76,"No Category"
"Mountain Green School (795_106)",2021,-9.8,"No Category"
"Morgan Middle (795_304)",2021,-3.24,"Minimal Impact/Large Recovery"
"Art City School (800_100)",2021,-7.62,"No Category"
"Apple Valley School (800_102)",2021,-7.55,"No Category"
"Barnett School (800_104)",2021,-17.66,"No Category"
"Brockbank School (800_108)",2021,-12.66,"No Category"
"Brookside School (800_112)",2021,4.47,"Minimal Impact/Large Recovery"
"Canyon School (800_116)",2021,-10.68,"No Category"
"Cherry Creek School (800_117)",2021,-8.35,"No Category"
"East Meadows School (800_118)",2021,2.56,"No Category"
"Foothills School (800_119)",2021,-3.14,"Minimal Impact/Large Recovery"
"Goshen School (800_120)",2021,,"No Category"
"Hobble Creek School (800_130)",2021,-0.18,"No Category"
"Maple Ridge School (800_138)",2021,5.06,"No Category"
"Mapleton School (800_140)",2021,-7.35,"No Category"
"Meadow Brook School (800_141)",2021,-8.29,"No Category"
"Mt Loafer School (800_142)",2021,-9.12,"No Category"
"Orchard Hills School (800_143)",2021,-10.36,"No Category"
"Park School (800_144)",2021,-6.92,"No Category"
"Park View School (800_148)",2021,-15.4,"No Category"
"Rees School (800_156)",2021,-7.45,"No Category"
"Riverview School (800_158)",2021,-7.34,"No Category"
"Sage Creek School (800_160)",2021,-0.87,"No Category"
"Salem School (800_164)",2021,-8.35,"No Category"
"Santaquin School (800_168)",2021,-0.09,"Minimal Impact/Large Recovery"
"Sierra Bonita Elementary (800_169)",2021,3.39,"Minimal Impact/Large Recovery"
"Spanish Oaks School (800_170)",2021,2.35,"No Category"
"Spring Lake School (800_171)",2021,-16.91,"No Category"
"Taylor School (800_172)",2021,-8.75,"No Category"
"Westside School (800_180)",2021,-10.66,"No Category"
"Wilson School (800_184)",2021,,"No Category"
"Mapleton Junior High (800_404)",2021,1.81,"No Category"
"Salem Junior High (800_416)",2021,-1.37,"No Category"
"Spanish Fork Jr High (800_420)",2021,-14.05,"Large Impact/Poor Recovery"
"Springville Jr High (800_424)",2021,-7.34,"No Category"
"Fairview School (837_104)",2021,,"No Category"
"Fountain Green School (837_108)",2021,,"No Category"
"Mt Pleasant School (837_112)",2021,-9.54,"No Category"
"Moroni School (837_116)",2021,,"No Category"
"Spring City School (837_120)",2021,,"No Category"
"North Sanpete Middle (837_404)",2021,-13.93,"No Category"
"North Summit School (849_110)",2021,-7.89,"No Category"
"North Summit Middle (849_304)",2021,-16.18,"No Category"
"Mcpolin School (856_108)",2021,-18.73,"Large Impact/Poor Recovery"
"Jeremy Ranch School (856_112)",2021,-19.42,"Large Impact/Large Recovery"
"Trailside School (856_116)",2021,-5.03,"Minimal Impact/Large Recovery"
"Treasure Mtn Junior High School (856_304)",2021,0.41,"Minimal Impact/Large Recovery"
"Ecker Hill Middle (856_308)",2021,2.57,"No Category"
"Piute High (865_708)",2021,,"No Category"
"South Rich School (870_112)",2021,,"No Category"
"Rich Middle School (870_304)",2021,,"No Category"
"Blanding School (880_104)",2021,-12.98,"No Category"
"Monticello School (880_140)",2021,,"No Category"
"Albert R Lyman Middle (880_308)",2021,2.64,"No Category"
"Monticello High (880_704)",2021,,"No Category"
"Monroe School (900_120)",2021,-18.03,"Large Impact/Poor Recovery"
"Pahvant School (900_124)",2021,-4.26,"No Category"
"Salina School (900_132)",2021,-7.49,"No Category"
"North Sevier Middle (900_310)",2021,-11.94,"No Category"
"South Sevier Middle (900_320)",2021,-7.61,"No Category"
"Red Hills Middle (900_330)",2021,-4.67,"No Category"
"Ephraim School (921_108)",2021,-10.12,"No Category"
"Gunnison Valley School (921_112)",2021,-19.3,"No Category"
"Manti School (921_116)",2021,-21.49,"No Category"
"Gunnison Valley Middle (921_302)",2021,-4.02,"No Category"
"Ephraim Middle (921_304)",2021,-1.23,"No Category"
"South Summit School (930_104)",2021,-29.78,"Large Impact/Poor Recovery"
"South Summit Middle (930_304)",2021,-16.53,"No Category"
"Copper Canyon School (947_102)",2021,,"No Category"
"Grantsville School (947_108)",2021,-12.48,"No Category"
"Stansbury Park School (947_120)",2021,-14.65,"No Category"
"Rose Springs School (947_124)",2021,-16.75,"No Category"
"Middle Canyon School (947_128)",2021,-20.9,"Large Impact/Poor Recovery"
"Northlake School (947_132)",2021,-10.63,"No Category"
"Overlake School (947_134)",2021,-16.7,"No Category"
"Settlement Canyon School (947_138)",2021,-20.13,"No Category"
"Anna Smith School (947_140)",2021,,"No Category"
"West School (947_142)",2021,,"No Category"
"Willow School (947_146)",2021,-12.16,"No Category"
"Sterling School (947_150)",2021,-11.23,"No Category"
"Old Mill School (947_152)",2021,-15.37,"No Category"
"Tooele Jr High (947_404)",2021,-8.89,"No Category"
"Clarke N Johnsen Jr High (947_408)",2021,-10.66,"No Category"
"Wendover High (947_714)",2021,,"No Category"
"Ashley School (972_100)",2021,-9.55,"No Category"
"Davis School (972_110)",2021,-8.34,"No Category"
"Discovery School (972_114)",2021,-14.95,"Large Impact/Poor Recovery"
"Eagle View School (972_115)",2021,,"No Category"
"Lapoint School (972_116)",2021,,"No Category"
"Maeser School (972_120)",2021,-6.79,"No Category"
"Naples School (972_124)",2021,-2.46,"No Category"
"Vernal Middle (972_310)",2021,1.08,"No Category"
"Uintah Middle School (972_408)",2021,0.67,"No Category"
"Heber Valley School (992_106)",2021,1.1,"Minimal Impact/Large Recovery"
"Midway School (992_108)",2021,-9.12,"No Category"
"J R Smith School (992_110)",2021,-9.57,"No Category"
"Old Mill School (992_114)",2021,2.68,"Minimal Impact/Large Recovery"
"Daniels Canyon School (992_116)",2021,-5.78,"Minimal Impact/Large Recovery"
"Bloomington School (1002_102)",2022,3.55,"No Category"
"Paradise Canyon (1002_103)",2022,13.1,"Minimal Impact/Large Recovery"
"Enterprise School (1002_104)",2022,9.67,"Minimal Impact/Large Recovery"
"Bloomington Hills School (1002_105)",2022,4.85,"No Category"
"Coral Canyon School (1002_107)",2022,-3.72,"No Category"
"Diamond Valley School (1002_108)",2022,4.88,"No Category"
"Coral Cliffs School (1002_110)",2022,,"No Category"
"Arrowhead School (1002_111)",2022,-12.63,"Large Impact/Poor Recovery"
"Hurricane School (1002_112)",2022,13.05,"No Category"
"Laverkin School (1002_114)",2022,-12.76,"No Category"
"Legacy School (1002_116)",2022,-14.28,"No Category"
"Heritage School (1002_120)",2022,5.93,"Minimal Impact/Large Recovery"
"Panorama School (1002_121)",2022,-3.27,"No Category"
"Sandstone School (1002_122)",2022,1.69,"No Category"
"Red Mountain School (1002_123)",2022,-3.89,"No Category"
"Santa Clara School (1002_124)",2022,7.6,"No Category"
"Sunset School (1002_130)",2022,2.96,"No Category"
"Three Falls School (1002_134)",2022,2.61,"No Category"
"Washington School (1002_140)",2022,-9.19,"No Category"
"Majestic Fields School (1002_143)",2022,-9.17,"No Category"
"Riverside School (1002_144)",2022,-3.27,"No Category"
"Horizon School (1002_145)",2022,3.89,"No Category"
"Little Valley School (1002_146)",2022,-3.88,"No Category"
"Crimson View School (1002_147)",2022,0.48,"No Category"
"Sunrise Ridge Intermediate (1002_303)",2022,12.79,"No Category"
"Tonaquint Intermediate (1002_304)",2022,8.37,"Minimal Impact/Large Recovery"
"Hurricane Intermediate (1002_308)",2022,-3.74,"No Category"
"Water Canyon School (1002_318)",2022,,"No Category"
"Desert Hills Middle (1002_403)",2022,0.64,"No Category"
"Dixie Middle (1002_404)",2022,-13.25,"No Category"
"Hurricane Middle (1002_408)",2022,-19.25,"Large Impact/Poor Recovery"
"Pine View Middle (1002_420)",2022,10.52,"No Category"
"Snow Canyon Middle (1002_425)",2022,-10.91,"Large Impact/Poor Recovery"
"Water Canyon High (1002_518)",2022,,"No Category"
"Enterprise High (1002_712)",2022,-6.12,"No Category"
"Loa School (1042_112)",2022,,"No Category"
"Wayne Middle (1042_302)",2022,,"No Category"
"Bates School (1050_100)",2022,2.58,"No Category"
"Burch Creek School (1050_105)",2022,12.7,"Minimal Impact/Large Recovery"
"Country View School (1050_109)",2022,1.54,"No Category"
"H Guy Child School (1050_110)",2022,-9.35,"No Category"
"Green Acres School (1050_111)",2022,15.74,"Minimal Impact/Large Recovery"
"Hooper School (1050_112)",2022,5.93,"No Category"
"Farr West School (1050_113)",2022,8.59,"No Category"
"Kanesville School (1050_114)",2022,-6.88,"No Category"
"Freedom School (1050_115)",2022,-3.17,"No Category"
"Lakeview School (1050_116)",2022,-8.01,"Large Impact/Poor Recovery"
"Lomond View School (1050_120)",2022,0.62,"No Category"
"Majestic School (1050_121)",2022,-2.46,"No Category"
"Midland School (1050_123)",2022,-9.96,"No Category"
"Municipal School (1050_124)",2022,,"No Category"
"North Ogden School (1050_128)",2022,-4.45,"No Category"
"North Park School (1050_132)",2022,-10.77,"No Category"
"Pioneer School (1050_138)",2022,-0.75,"No Category"
"Plain City School (1050_140)",2022,1.59,"No Category"
"Riverdale School (1050_144)",2022,-6.58,"No Category"
"Roosevelt School (1050_148)",2022,5.78,"No Category"
"Roy School (1050_152)",2022,0.42,"No Category"
"Uintah School (1050_154)",2022,-6.54,"No Category"
"Valley School (1050_156)",2022,7.92,"No Category"
"Valley View School (1050_158)",2022,-9.9,"No Category"
"Washington Terrace School (1050_160)",2022,-1.33,"No Category"
"West Haven School (1050_162)",2022,0.81,"No Category"
"West Weber School (1050_164)",2022,-1.25,"No Category"
"North Ogden Jr High (1050_402)",2022,-6.47,"No Category"
"Rocky Mountain Jr High (1050_403)",2022,0.74,"No Category"
"Roy Jr High (1050_404)",2022,-15.37,"No Category"
"Orion Jr High (1050_405)",2022,8.22,"Minimal Impact/Large Recovery"
"Sand Ridge Jr High (1050_406)",2022,-15.28,"No Category"
"South Ogden Jr High (1050_408)",2022,-3.72,"No Category"
"T H Bell Jr High (1050_410)",2022,-8.6,"No Category"
